ids,label
10 441 2 145 1 1 7602 8954 8 7 99 78 12 1 3759 47 841 6 30 1534 3 24 1005 55 14,1
6172 3 1 1 68 77 2 1 5 2344 9 92 1 32 7455 6172 7 4 8809 26 1 27 3253 2 1,1
435 61 489 48 4 514 20 2 20 47 31 2 198 79 562 486 8 7 24 274 149 10 219 8 18,0
136 40 677 22 100 681 1696 191 7642 612 354 1546 41 1 17 303 465 303 320 1140 8 127 28 317 151,1
8400 13 1504 7 689 4 3140 3193 2210 2528 6 1718 2 329 675 6 1 27 1936 3 26 1 7398 2 1504,1
11 16 14 78 3 2 98 44 87 49 1150 1573 816 32 4 333 6 75 284 34 1 8 3 95 33,0
10 97 111 817 10 59 378 1699 98 39 11 101 321 1 9317 13 588 10 841 6 803 27 76 98 397,1
87 108 224 127 8 185 6 2789 4 6000 9 11 20 74 99 192 8 743 2 63 44 2 1646 5 4,0
46 21 59 39 6 66 4 20 5 279 243 46 21 226 2 114 9 126 482 60 46 21 695 2 1803,1
3454 1034 3 12 13 338 712 5 31 58 10 5422 592 107 926 34 1664 272 12 91 8 31 2 52 315,1
1190 2684 7 163 1000 9 2 20 19 24 9 100 96 12 169 100 594 290 32 29 220 49 357 25 4900,0
10 28 6 980 159 10 297 11 20 10 195 11 7 29 5 148 1 114 570 118 266 505 45 483 3,1
10 111 1423 6 66 1 19 10 1035 8 23 1949 8 127 28 50 792 2 1 8235 857 18 29 139 72,0
54 732 606 2082 4971 1511 123 2018 4 1 17 906 501 12 13 2 3036 5 2 315 281 9 11 91 18,0
1319 10 195 1 1 14 2 88 370 3 2204 89 383 16 124 19 10 68 1534 12 2367 211 506 6 6396,0
11 752 39 4 785 1 2570 5 4 206 2576 12 97 28 83 77 555 9 4 712 819 337 83 1809 869,0
46 10 68 24 342 3210 5678 13 3008 897 159 321 11 20 10 59 28 449 8 1 11 7 24 2 413,0
11 7 7317 2313 32 27 116 46 64 31 2 104 26 91 101 71 39 11 11 2596 20 7 15 1655 15,1
1 7 29 5 2 88 305 756 98 10 138 124 109 2 399 5 2 20 51 30 5895 9 581 15 2,1
347 1891 7 35 1 38 2 16 1407 15 33 426 6 3513 6 93 98 82 5 6970 2002 3 8318 2164 9,1
11 7 872 29 5 2 252 98 10 28 124 109 10 86 22 478 48 2 1404 134 8 13 78 10 103,0
31 2 102 9 11 992 71 598 3612 2 1 7822 68 49 864 7658 3 2 5634 1179 2 78 214 59 211,1
2022 10 140 246 1 12 23 2 3052 5 2 7279 812 1 6 1950 1211 10 996 814 107 620 23 27 2133,0
10 111 219 770 36 159 32 227 24 9 100 2687 96 37 10 14 170 6 2 1127 10 28 6 134 12,1
2 3341 1174 7 35 319 2410 5 193 2 112 1936 5 4789 4483 3 5035 3296 4483 2519 123 4 3499 240 15,1
101 260 297 7574 13 1944 29 202 28 2 1383 5 1 110 4 591 572 17 92 4343 110 8047 6440 3426 2,0
751 1 14 39 4789 4483 9 2 197 57 513 87 339 2 20 26 1588 9 14 26 59 211 3792 4 290,0
4 54 1827 1157 3 70 91 20 8034 1 3 1651 4848 282 65 610 3623 2 664 7 1345 2 527 135 25,1
1 8678 21 418 362 6 380 87 249 8 8678 486 2 642 871 6 1269 2 3036 5 2 9962 28 24 77,1
48 59 593 53 4 4111 920 505 17 4 1 23 1 199 30 4 171 5 254 11 16 270 4 1 9,1
10 64 1564 11 16 82 5 4466 5 1001 7272 3 583 7212 10 4798 12 669 321 1 13 399 23 2 1011,0
111 60 697 11 16 4499 371 10 262 35 162 1852 946 5 8 1779 839 9 61 9234 184 3926 2 417 23,0
1564 331 78 98 6 106 17 61 349 9 61 1 675 1 457 668 4565 3 2 4960 10 1545 56 668 3,0
448 2347 3820 2 116 115 10 28 109 9 2009 1586 148 79 36 551 8 123 69 3 61 349 28 1 6,1
241 16 44 35 2122 4926 2917 809 6 2 181 9 2 813 13 312 2 1385 5 1 13 89 322 5 2,0
11 16 1101 9 2 4190 5 2 1 18 35 31 329 692 179 9 4 2464 370 16 339 1569 281 339 783,0
3648 1861 7 2585 34 4 7221 2130 1952 3 1 7783 1952 1 1 6 870 4 1208 3987 136 2 1 6632 2,1
89 5 31 10 207 39 6 378 34 617 8 13 4 2448 378 6 66 4 692 434 12 402 293 3 752,1
139 688 7 1502 9 2653 3490 5 2 1 35 880 1089 5762 1533 7 262 1 92 1 982 35 1 1967 7,0
2 20 293 39 15 46 2 153 14 921 6 93 11 16 34 49 1238 5 4105 8 143 163 30 439 9420,0
2 89 1 5 2 487 14 5092 3 249 6 121 42 48 14 168 23 913 21 342 2 267 62 10 68,0
10 219 11 53 10 14 3070 3 739 22 109 8 232 2 6753 528 16 330 6 115 8 23 4 2150 3052,1
4449 2145 7002 2850 1 8147 1 4 675 9 35 162 1 118 55 893 4 174 1132 4690 3 2279 49 1003 1,1
5596 7 4 1179 29 5 61 7693 3 10 114 50 2214 98 24 85 2994 37 74 19 1322 92 2214 98 198,0
10 230 4 341 5 2 941 116 5 2 116 104 19 11 29 14 370 57 597 10 68 142 4 249 58,0
10 1035 11 1 44 2 88 2446 964 38 4 2461 3411 1997 718 2 113 7 3898 3 610 45 49 84 1,1
515 8 7 158 6 106 104 1 38 126 5396 19 76 218 8 7 42 2277 1371 6 193 126 501 3 126,0
11 16 7 3436 529 527 135 41 24 2 112 7 67 78 39 21 51 376 33 150 886 65 425 38 4,0
489 12 1988 21 51 22 129 4 184 16 17 4 3409 124 101 234 956 1 10 14 243 5 1 168 9,0
1739 682 241 98 51 141 459 41 1083 538 3 57 29 9427 198 37 137 201 2 4087 64 1 224 10 140,0
10 68 342 5159 812 1 11 3867 5186 15 4 2233 5 1998 184 2529 320 206 3 9849 504 333 2 20 47,0
11 16 97 28 77 37 74 128 17 4 225 1 24 12 10 548 4 84 760 5 1 9 98 19 21,0
4143 1479 273 2578 9 2 1023 5 27 205 7170 692 20 2 125 36 697 99 74 11 7458 185 23 2 172,1
154 24 109 9 99 108 104 2554 21 28 428 109 2 1137 113 1399 9 99 108 104 232 24 29 5 2416,1
4 3137 9 2 311 7 35 319 2880 2462 5 2 2253 959 56 6 2 9263 3 2 2253 990 12 7332 1433,1
6246 207 1 9 4 4032 22 3569 7 2 64 151 11 16 47 168 18 8 76 73 12 11 2349 354 44,0
2 5647 5 671 2675 217 22 48 10 59 661 4 667 16 32 31 41 60 29 12 1443 69 6 2 220,1
1 9675 13 369 16 2783 14 2 340 20 6 329 6 4919 1699 3841 5 1 1 3 2693 9675 2 3166 3525,1
40 13 24 4 2515 5 4901 9 2 4901 885 62 169 2 417 5 11 8501 206 3734 2394 13 3724 3090 564,0
10 230 24 248 36 7 260 52 254 2 79 12 1046 2 812 41 2 153 5 2 16 10 97 24 141,0
11 7 29 5 148 1 104 62 731 6 30 1 9 2 2010 5 58 2142 9 1 14 91 9 4843 8,1
2 2720 3725 207 915 1 5168 4187 2473 1 1612 672 1 3629 1 1 1 4531 2549 904 1 4688 1 1088 13,0
879 938 13 184 1040 1245 523 1 3304 1 3 1 2040 336 17 6003 1 25 49 5 2 2638 1796 9 11,0
101 886 6015 18 11 16 10 195 8 59 30 4 278 177 190 101 10 194 61 4998 317 263 2 263 14,1
578 8 13 4 415 5 1278 20 235 12 2108 35 1 2222 79 3 14 4076 10 229 201 8 12 62 7,0
40 30 54 119 784 12 1 4320 7 2 88 7001 554 5 2 3355 1064 6033 1 47 49 2376 6 30 2,1
162 79 115 10 140 1044 3 28 77 149 2 115 232 10 14 1571 1 8 1561 61 2380 883 2984 38 5571,1
47 49 67 50 210 3 364 526 1 3 2 1 595 465 3 2 4782 1 1 1639 2 1 1 3243 3128,0
462 2 558 5 2111 995 9 2 793 500 318 7 4 560 726 20 144 4 710 240 1 1102 7967 2290 2079,1
46 21 71 809 56 23 4 9858 5 1 21 229 380 12 21 3607 362 4 1876 3 128 4154 70 9 2,1
10 28 42 1791 149 11 20 3 10 51 1151 134 12 11 7 4 161 5 504 10 14 54 741 6 66,1
10 841 10 362 6 1 56 61 711 18 61 31 58 498 20 1009 76 296 104 12 1170 23 2 1433 4777,1
46 21 3661 716 890 97 3552 4 115 17 4 105 52 3526 73 1374 52 2107 73 1 52 8424 73 3100 3,0
35 1961 4436 23 807 4327 11 7 4 9854 7099 5 9752 6615 3 581 98 833 222 2 399 2707 122 38 4,0
10 297 11 20 1007 18 2 89 58 9 122 974 155 3 14 54 3523 741 10 2026 4 20 12 1035 2,1
53 1439 1 2 187 1 18 2 3724 1218 5 645 43 626 119 127 55 3782 2 6403 434 12 7 6 820,1
4730 2 2741 632 12 11 16 216 7 250 164 643 1 34 2 1 6938 6918 216 4 2741 1777 19 11 16,0
11 7 29 5 2 116 104 10 138 109 9 2 237 155 1 3 7745 3870 9 65 5655 610 26 15 4,1
1286 32 92 1498 4216 3148 36 124 553 3931 1240 206 7 344 3 351 7 343 346 24 12 11 20 80 64,1
423 11 16 14 42 78 9 173 96 9 183 39 179 281 3159 2318 3 5 259 110 831 3 72 31 121,0
10 86 22 103 244 1367 1 1 3 272 1 1 4131 169 431 23 4 1 651 73 3779 7548 12 301 10,1
10 14 163 3767 53 10 255 11 432 2 2951 71 139 170 2 7676 71 84 19 250 10 456 10 468 52,1
10 89 297 11 20 53 10 14 4 526 3 7 2 64 58 9 61 117 12 10 51 391 1480 61 926,1
2 385 36 1046 2 711 196 17 2 1 3 8333 466 47 57 4316 5 48 2690 5277 41 2299 6737 7 26,1
10 202 134 10 195 2 115 3238 59 30 67 648 3 360 232 10 230 176 5 4 9644 10 160 22 189,1
11 481 1818 20 3719 2 1 16 333 5 61 1 1967 44 2936 1849 101 92 750 9 148 473 74 5 258,1
8 372 159 2 712 1 1419 5 2 1 1171 1 3 8 13 4114 499 87 4916 444 23 1 1 13 1,1
2 4410 356 16 1244 47 993 2 3320 5 1 404 2 104 5 29 5 61 498 152 583 4433 27 104 25,1
40 25 37 108 3735 3971 9 11 115 8 13 1130 274 69 8342 317 1 1 7 655 3109 233 1 7 15,0
4 903 144 3 144 15 2 417 105 957 34 3648 1861 553 57 10 86 22 189 6 527 19 10 80 46,1
88 5 11 944 694 1305 15 4 650 485 5 2 4406 16 17 4 678 128 943 5 108 5 2 663 102,1
1 818 313 4 976 1484 439 1 55 5410 56 17 164 2051 1542 1484 6 527 2 442 1 6253 1 1 3,0
209 102 717 5 1100 15 493 6 320 3 465 200 110 320 3 465 10 14 662 123 34 87 7947 2 1552,1
11 143 28 77 4 337 20 165 52 2 1590 5 317 459 620 7 74 99 192 82 101 157 224 21 28,0
61 1301 7 9 61 4358 82 531 44 11 16 91 69 37 1524 10 1 547 283 21 1430 149 8 21 5744,0
10 477 53 79 134 11 7 1288 747 33 25 681 44 2 493 1755 5 1 3 2 6106 5 1 8 428,0
2 1184 4780 5 4357 115 23 1149 13 684 4792 47 3719 4 1 3202 232 2 89 429 5 2 8006 6964 1180,0
5045 18 2 338 1 7 29 5 148 2256 208 62 47 356 414 31 122 8 10 460 441 11 208 3 6,1
89 123 10 207 39 6 134 12 2 4192 774 618 314 69 17 1613 9 61 501 38 1061 29 965 12 78,0
10 103 4 171 5 79 42 1046 11 123 15 164 29 5 832 4224 13 923 98 1 501 1768 2888 19 1,1
2313 7 29 5 61 31 58 498 985 3958 978 26 7 83 4 54 50 63 1 5685 184 2 2466 3 6191,1
10 134 1038 82 46 21 66 11 16 147 21 916 87 359 258 1940 47 8513 31 2 1692 3777 25 9 11,1
11 20 7 598 213 1288 517 10 28 430 4 191 78 5581 1 4588 8 6 20 8058 1995 6739 10 51 10,1
10 297 11 23 2 98 17 61 967 32 2 58 3 10 51 134 12 10 160 22 28 2 116 58 1395,1
1716 9 2 1702 1 1 1 8 7 4 1014 1283 9073 34 2 1931 664 1716 14 747 23 1434 9 2 1,1
10 389 22 2807 10 1564 11 20 82 8 14 35 6623 20 17 49 594 3793 383 10 194 12 130 3 2716,0
200 4 784 1929 2815 1525 7 2 834 16 10 28 124 109 4 887 1 833 5895 85 581 92 4 1837 6,1
40 13 44 2474 155 274 5 2921 2955 85 8 445 17 9901 1399 5 3259 4420 15 70 15 2 1902 5 2,1
2 76 251 10 1234 61 1227 4 84 16 789 34 69 4 16 10 28 615 6 108 79 3 33 406 8714,0
11 7 1 11 16 97 5 1606 6304 1369 6 20 2 16 2 1787 193 98 28 139 9 1105 909 2 64,1
46 244 1242 11 7 4 84 2214 16 8 7 239 2 64 2214 16 33 28 124 109 40 25 279 1378 4,0
10 262 11 16 6 30 4 191 1461 261 1074 2 179 2 102 25 24 795 15 25 2 648 2263 9 62,0
68 49 1275 3997 1668 19 7 67 42 35 5210 1 8370 295 17 57 453 41 3439 87 81 133 79 75 144,0
4805 7 4 4280 8971 523 20 44 4 6404 3 8713 652 2129 1 13 1 5 1 17 4 1112 1 1 27,1
10 138 109 2028 1401 9 31 2 2150 610 19 2 1125 5 2897 2558 14 7456 6 30 29 5 27 2587 4,1
48 13 9 4 399 46 2 399 7 1612 1 548 8 6 30 1043 17 204 9 1261 1 13 2274 20 780,1
38 2 153 5 9893 271 11 4311 1191 487 1 3434 612 408 15 4 1957 36 7 2557 1136 85 4 1191 136,1
304 3465 6161 20 602 311 7 48 1404 629 661 2 161 5 142 4 2740 1726 4114 8 7 35 319 20 9,1
2 197 12 2 16 7 721 7 24 4 436 11 16 7 39 4 305 3772 6 30 516 2 3783 130 7,1
18 4 20 44 4 464 11 7 1230 732 165 74 536 3 60 53 183 81 556 33 86 22 6093 100 145,0
10 59 42 39 6 134 12 2 3316 14 4 1 16 6 358 8707 87 79 36 25 1 1225 28 6 6132,1
4550 29 283 669 4 58 32 4 2289 8095 9 62 4 1008 2477 3 4 679 1 5763 723 32 4 2289 18,0
10 389 22 2816 21 17 100 4019 3539 25 21 466 121 94 3 2170 21 25 466 1067 17 1228 2168 1 13,1
2 1669 130 5 11 16 7 239 53 258 1 75 65 1 3 1 3 1 37 2 1137 310 7 2 569,0
10 51 167 54 119 1634 50 6 134 44 11 20 10 230 248 2 310 3 225 587 50 23 2078 19 2,0
10 86 22 629 106 347 1 19 10 14 3600 336 17 49 349 6 66 11 29 62 662 45 6 30 1148,0
11 20 7 29 5 2 4213 88 1817 296 104 124 91 9 12 8 3749 2 608 5 1373 9 4 935 852,1
1724 7700 68 57 76 292 6 93 11 20 545 6 115 12 20 51 2015 2 1 5 35 1318 4342 7700 14,0
5035 91 766 1 18 1 19 8 14 64 32 11 29 2 6098 12 183 646 6 215 295 31 2 374 9,1
10 391 110 37 2311 23 2234 2861 53 10 14 4 526 1048 18 836 36 10 195 8 14 2 116 115 124,1
10 1644 516 11 20 53 8 14 89 607 3 23 253 4728 10 138 109 8 232 2 944 434 7 1099 46,1
11 14 4 54 334 1774 1787 16 18 193 332 3 353 973 5 1036 383 19 200 2 443 1 21 229 629,1
7654 2399 7 48 3415 143 28 77 3415 7 4 992 10 106 3415 19 226 4621 17 173 360 429 31 671 41,1
2 84 6164 7 5451 29 5 1290 2245 13 88 4932 561 104 8 7 3229 18 8 13 4175 2057 5 1 1842,1
1007 10 14 257 18 2 5332 1 1768 256 263 5 1962 242 352 3 372 669 209 417 12 10 68 111 566,1
7448 104 25 211 1 11 7 42 164 413 9 220 45 5 2 700 1263 353 8488 1 132 272 29 47 145,0
578 11 47 194 233 30 29 5 2 252 6564 457 4 16 12 10 28 124 68 2 6735 5 149 39 31,0
2 88 3917 20 5 2 2110 2 1919 4764 143 111 30 1529 6 20 175 10 28 57 642 6 1751 2 558,0
10 14 1493 9 5122 88 5 61 1666 1811 25 9 2 1475 528 938 13 3 1113 13 10 297 2 7544 5869,1
771 11 29 913 21 189 6 106 35 3667 19 947 91 16 470 2 447 7 50 19 2 401 7 24 749,0
147 10 140 4 191 838 341 114 1 3 629 230 85 31 1 5 533 1336 37 10 68 316 2053 18 11,0
147 10 81 380 12 11 20 14 24 1006 15 35 1 455 31 3533 19 8 7 35 479 20 82 8 1,1
1 7 164 7769 16 2098 10 230 265 6 103 5 29 50 151 12 10 97 134 44 2 16 3 10 230,0
11 7 4 1275 1125 1 16 38 2 350 5 2 768 7392 12 1606 2624 1 6 929 2 658 9 2 9204,1
97 24 380 137 3629 8931 456 8 1680 6 1 4 88 1 1193 2928 144 1 2562 3 38 2 146 5 27,1
11 7 4 63 5 2 8277 5483 2145 1 2 986 12 389 2 1201 6 1 9925 2269 1709 41 1662 2 8277,1
48 4 78 78 16 10 772 149 200 733 1 12 1272 101 44 974 224 10 2183 2 16 426 23 345 6,0
2 884 3 237 20 5 11 2564 7 402 4536 749 8 7 4 944 20 52 73 4 979 715 1574 4071 80,1
4 1 762 9 2 654 5 4 388 491 2275 4 1 1520 35 162 5763 7 3132 34 2 1116 9 27 535,1
48 13 2 88 1110 16 5 31 58 6108 4082 1 9284 729 133 287 54 1110 295 3 21 131 389 22 3044,1
10 14 361 2 4768 1 9 9018 1203 18 258 4622 1 2915 38 12 58 23 4 84 4750 18 8598 13 210,1
137 59 100 5877 285 260 342 2 225 1 9 11 415 5 603 61 489 8 7 163 2204 6 60 106 8,0
11 16 409 21 52 5 35 1 87 1 495 60 154 2 1959 7 4 84 2095 16 8 13 4 228 45,1
2 1328 199 28 8513 19 2 16 160 22 153 595 3143 38 2 6305 120 8 175 17 11 479 427 29 5,1
41 4091 6723 11 7 4 679 20 1422 517 34 35 275 20 2455 6033 1 36 68 6 567 2 654 82 5,1
10 138 516 149 437 38 2 445 3 8468 4 174 78 152 9 833 414 709 82 53 437 7 50 8 13,0
10 441 2 89 4786 10 297 8 9 35 1914 779 3 9 31 3972 10 14 9588 45 111 159 68 10 566,0
8477 199 3073 1034 10 138 109 11 16 331 218 10 138 449 8 173 58 669 321 8 175 10 140 211 1610,1
1034 2040 8167 280 139 39 11 177 23 65 2071 8073 2188 4919 6 93 670 900 1 1484 3041 85 491 8073 2406,0
1034 688 79 17 3682 4685 28 77 6781 11 20 1718 69 6 729 2911 34 7085 45 2 990 225 2139 15 832,0
1692 49 1034 1459 48 35 950 1890 16 8 169 4305 7462 233 306 50 2 63 7 15 1101 1403 3268 1 1,0
101 260 906 2 4707 812 11 20 194 9 61 654 10 19 468 6 66 8 19 48 4 1461 6 66 4,0
29 5 2 252 183 4 20 1141 51 81 7 6893 2 9750 5 405 1 4 1388 41 573 2196 9 622 6,0
6271 5893 7 142 4 360 115 10 86 22 121 46 12 13 82 2 1 2748 7143 1 7 2 1 329 5,0
10 42 219 11 20 32 2 2436 6378 2007 20 1410 2 782 417 40 14 806 473 2 302 2065 14 1826 49,1
10 297 11 16 4712 3 10 81 362 6 134 12 8 7 514 10 846 8 6 30 84 82 21 121 629,0
11 47 194 6 30 2 88 3643 2396 5 2 639 206 124 4162 8 7 327 24 158 3 2 1 28 525,0
48 72 28 132 7 4 356 413 5 99 74 9695 11 7 48 536 53 21 421 9 4 388 654 17 54,0
107 926 7 4 50 1657 6 2 2095 20 1 8 7 12 2271 1582 5 145 117 2287 117 206 1735 3 114,1
308 5 496 4 9514 10 229 201 671 50 1004 137 2436 7 2 834 431 549 5 31 58 317 8 7 4,1
10 230 4 191 780 17 2 1706 6073 19 10 14 657 12 193 780 17 2 1706 2 16 3 4207 2 2092,1
112 5 259 103 44 8 3926 1419 97 727 28 662 45 37 2277 35 452 16 747 9 29 675 17 64 107,1
575 122 170 808 7 254 19 24 15 50 15 88 5 2 76 1676 1 11 20 59 28 77 128 773 1290,1
11 1149 13 1806 1268 1 4527 47 31 2 715 1060 5 110 2339 9 35 5419 173 429 4561 1629 142 15 1617,0
49 58 577 72 342 5 2 1921 5 4 1 609 34 49 4419 2214 954 2 1142 1 71 64 107 3 71,1
57 11 7 24 438 6 30 4 316 325 3606 19 8 7 520 9 92 205 198 21 28 6 166 32 8,1
72 827 9 4 4931 675 5 49 440 4 245 7 1 6 4 2012 592 38 2 770 26 1793 43 1142 3025,1
11 97 70 30 2 252 20 10 138 124 109 462 48 1 2582 11 16 217 22 60 493 6 110 4213 1817,0
40 7 64 29 151 3117 6 1 4750 5 2 1391 4420 1 126 1 1 925 7 40 2080 5 4 4239 1,0
8 13 4 78 54 78 16 70 18 79 4 145 778 16 7 4 50 151 18 69 8 7 24 117 7,0
8 13 4 192 58 577 10 219 11 16 3 131 8 13 29 5 2 252 10 138 124 109 10 39 717,0
10 42 551 61 1603 289 162 542 3 707 289 162 503 6 11 16 3 10 51 22 391 4 16 118 10,1
11 20 169 4 590 965 44 2 985 79 5 2 58 2 350 5 2 6435 6 8004 2 7702 5 2 102,1
1057 19 1742 213 16 2033 2822 1003 3 648 9 3044 1 2 956 5 4 316 2265 906 7329 1767 7 4 403,1
11 7 250 164 78 16 12 21 143 239 771 149 2 113 97 30 4 171 1 73 8 163 7 3 59,0
11 7 29 960 20 2 89 58 10 219 8 2 4739 2450 91 8 1222 18 69 6 380 4 171 3 12,1
10 6486 11 29 5 61 31 58 1934 104 23 263 1007 3 15 644 312 800 2 221 151 42 4388 69 242,1
48 35 319 16 91 60 52 37 34 2 197 12 61 326 3 10 5422 1561 8 37 1 1244 4480 23 4,1
2 887 1 3312 104 28 111 67 222 4 221 171 18 69 19 5 2 3689 12 10 138 109 88 28 77,1
8 199 24 30 815 842 190 11 14 4 54 158 20 10 14 211 4 341 5 1871 1 9398 1 1286 187,1
11 16 408 3241 4547 5 2280 2 4381 2063 11 16 44 29 125 13 3154 300 277 32 4 4654 118 4 5263,1
48 51 10 134 24 74 6 11 29 32 31 182 732 3 2613 2 152 364 25 42 578 2 64 29 12,0
250 164 2423 1 1801 4016 694 11 7 4826 60 348 726 34 2 2030 1344 5 5132 6101 36 200 1 6585 13,0
3425 2581 1273 1 841 6 141 6 1 6 9637 2 2198 5 4 37 439 2347 26 14 24 618 27 1983 1,1
29 50 151 11 1779 2702 5 4 790 434 7 950 422 38 445 6 129 35 470 5 359 325 20 235 32,1
10 138 109 11 20 82 10 68 81 61 298 1798 321 98 5 31 2648 10 416 22 533 531 36 508 284,0
18 69 1891 3 1153 1219 10 1525 7 2 2232 241 208 5 2 938 13 42 1 31 148 2121 3185 14 560,1
11 7 29 5 2 88 305 104 10 28 124 109 2 895 7 2596 6075 32 218 8 83 1985 35 815 18,1
154 10 51 22 2376 6 30 4 713 267 7491 10 28 342 61 1497 37 10 477 10 140 176 5 2 302,1
10 140 24 248 118 6 378 17 11 9 337 8 14 4 1337 16 260 4434 2 1 10 14 2067 12 8,1
10 138 211 77 4703 34 1 36 59 121 12 8 80 141 1047 73 659 9 3224 4082 8 13 254 1003 3,1
8 14 1760 12 4 1251 20 97 30 37 753 6 106 2 7975 17 62 8 47 77 1892 3 2 104 2264,1
54 6726 20 17 370 676 4491 3 1 744 3 4 54 339 4844 9 1657 3465 3 5212 1 1280 4 3608 50,0
3407 2 383 3 573 16 8 13 99 78 33 86 22 93 133 1547 913 21 421 9 2076 19 46 33 31,0
6 30 1106 10 195 11 16 59 30 4 887 434 10 14 344 346 11 16 7 444 5 2 1054 887 2256,1
10 140 963 48 4 1117 25 1 2 145 241 111 10 66 49 481 9 61 117 7 4 1694 1117 78 3,0
147 278 69 66 46 10 28 11 2270 4 6034 1494 464 7 168 188 5648 3956 3995 764 48 13 346 17 12,0
2 64 639 10 51 103 5 6 1751 11 16 7 1740 2 113 345 44 2073 1 13 105 2744 1488 7 4,0
10 14 67 1 56 6 106 53 107 5 116 16 1404 1 11 16 15 4 433 5383 19 2 16 662 45,0
10 1 149 11 2041 15 4 187 410 9 2699 9 2 2720 3 516 8 23 263 175 15 4 1195 289 162,1
10 739 22 297 2 16 250 19 51 22 863 6 66 8 8 186 54 209 3 5637 8 14 29 5 2,1
1 1772 7 1 2 89 663 1141 375 1590 785 747 1058 9 2 6637 1507 1552 1261 1 426 6 2618 6 1147,1
101 4 5965 46 721 602 2130 3364 130 270 8 123 1 725 85 2 1 3 2144 6 5097 11 7 4 16,0
1319 48 1143 1014 281 10 83 441 2 1321 3 7088 2 4700 3 1 226 6 2 20 14 5882 8 42 2375,0
11 7 29 5 61 88 498 98 5 31 58 182 1187 21 134 70 1175 8 7 19 1432 7 950 950 158,1
10 14 1 144 2 98 23 4038 3 219 6560 18 889 3 8 14 64 1 224 192 37 10 841 6 106,0
8 7 4 63 15 162 15 125 2 5704 18 164 125 13 326 3 1 40 25 60 1 455 8 9 11,0
118 81 72 378 17 35 3642 39 11 10 814 301 20 19 12 59 30 168 4 1592 99 238 2 64 151,0
6 4316 118 11 5397 322 5 4 329 7 1493 7 541 38 1181 11 92 463 625 7 5470 34 7006 3822 9,0
87 51 4 153 12 169 142 84 104 15 1 3 2 1911 4387 2480 93 142 1986 15 11 10 194 11 20,0
1708 1 904 5985 896 1 3 116 5 31 2197 1 31 9 29 20 1319 7 31 10 51 103 6 134 44,1
2 195 5 2522 7655 260 43 205 115 3866 69 32 89 2 104 55 47 1588 9 71 24 54 158 3 43,1
889 1 7582 399 417 124 7 2 252 429 5 100 5 2 241 273 10 106 62 1798 1703 5107 1 31 331,0
11 7 375 5 663 1034 37 5353 1 907 1 211 2486 9 1820 6 2 107 104 5475 2447 91 17 1186 1818,1
10 59 997 11 20 469 2 184 20 523 10 120 11 82 10 230 24 2067 5 4 523 439 514 232 2,0
1 7 2 432 110 255 9 11 434 3 2 1163 113 7 1 34 2 1984 63 345 12 701 2 870 18,0
10 391 321 2 54 89 1540 18 6560 146 237 3818 10 83 391 32 2 58 5190 6 547 124 37 1055 248,0
264 10 350 11 2027 180 2826 6 66 87 76 79 1154 48 10 103 25 4874 41 42 979 726 104 101 149,0
2 16 7 334 70 1 19 57 2578 11 16 7 2701 6030 38 2 3839 118 4894 313 39 4 1256 836 39,0
10 14 657 2 20 14 4 228 721 3 120 24 421 56 6 2 3170 1 31 122 2 883 260 301 12,0
46 21 150 4 6312 18 2115 98 3 25 257 6 66 139 21 86 22 362 6 994 493 699 6 11 236,0
4231 3 6864 1756 319 364 9 11 322 5 2 1752 356 4231 313 1 128 73 10 138 109 2 105 255 9,1
11 16 7 54 635 17 135 118 2 1772 1069 1 7026 6 827 1763 3 1506 2 50 2347 2213 45 3 1,0
11 20 14 479 8 7 35 3578 415 5 431 2 102 25 1340 1415 144 2 860 9 62 153 3507 2926 939,1
3361 6556 4717 35 204 694 3 881 45 107 1334 183 204 3 3574 2 7421 6770 902 2191 7977 15 4 8274 1,0
40 25 395 9 11 984 992 5 1053 940 19 443 8 13 24 54 50 1750 838 15 70 15 1360 1265 105,0
10 195 11 16 14 168 6 30 4 6202 6 2 208 101 31 176 331 160 22 4258 56 6 176 233 3,0
125 11 151 8137 10 230 736 10 124 1815 177 3 297 8 1 14 1961 18 235 4 20 2744 6 1252 122,0
1 4 890 781 12 7 1986 36 59 28 195 8 163 180 4 171 4409 34 2 774 132 3 33 677 22,0
168 6 362 6 185 4 839 2594 18 11 29 379 315 281 12 772 6 2114 238 659 2 5662 5 2 325,0
11 2147 20 7 29 5 2 88 479 98 10 28 124 109 8 273 4 2496 10 68 111 109 41 3941 3,1
10 508 1 4 403 157 10 508 11 317 8 13 63 7 54 351 3 8 47 64 119 6 81 17 2,0
3 10 387 3203 653 11 20 902 671 1304 408 44 287 3 4 303 630 3 165 659 12 40 67 217 22,0
10 416 22 268 11 14 2 172 153 15 1 13 345 11 20 47 8 31 4 351 113 4067 2075 4 3429,0
7 11 2 419 329 2163 1 429 272 32 227 8 216 61 2048 15 110 9 2 1286 459 10 387 11 429,0
10 297 11 16 41 176 5 8 9 451 12 8 59 30 254 6 433 32 87 78 8 14 19 8 530,0
10 1564 11 23 263 3 10 243 5 226 78 232 5312 3 1 25 37 6882 44 8 9 2 263 774 8,0
1 1 4416 2 2050 431 9 2060 38 3786 2783 211 590 32 2 883 1078 3 629 970 955 3 2535 2989 5,1
